Iteración,GD,Momentum,Nesterov,Adagrad,RMSprop,Adam
768,3.500741381538804e-148,9.440274312827729e-35,1.0784425907978142e-109,0.9954483461358701,0.0074999990000001095,1.6766254205362363e-33
769,2.2404744841848342e-148,5.679110081397859e-35,2.8693261023006863e-109,0.9922503807981018,0.007499999000000067,1.6421922296977994e-33
770,1.4339036698782938e-148,1.2111763748207008e-34,3.338055835858435e-109,0.9890633992700237,0.007499999000000023,1.555200323922336e-33
771,9.176983487221079e-149,2.0543888407616837e-34,2.42573965364807e-109,0.9858873588321381,0.007499998999999983,1.4242315128147818e-33
772,5.873269431821491e-149,1.9444577595374715e-34,1.1064988932219527e-109,0.9827222169652999,0.007499998999999962,1.2606426685277354e-33
773,3.7588924363657544e-149,9.199580997121657e-35,2.2801313588612193e-110,0.9795679313495604,0.007499998999999954,1.0771773671944617e-33
774,2.4056911592740833e-149,9.170841334621078e-36,9.959609163837153e-113,0.9764244598630142,0.007499998999999969,8.8663507264843e-34
775,1.5396423419354132e-149,1.8697477669628312e-35,1.534873693931565e-110,0.9732917605806584,0.007499998999999995,7.007238428069457e-34
776,9.853710988386643e-150,7.849025161796268e-35,3.280712963322794e-110,0.9701697917732564,0.007499999000000023,5.291858813667436e-34
777,6.306375032567453e-150,1.061795646283529e-34,3.4637978526330474e-110,0.9670585119062125,0.007499999000000054,3.792434193910181e-34
778,4.0360800208431693e-150,8.148501061317744e-35,2.325007595594796e-110,0.9639578796384514,0.0074999990000000774,2.5537121647568063e-34
779,2.5830912133396286e-150,4.6720591197155306e-35,9.558582766923987e-111,0.9608678538213067,0.007499999000000089,1.5936624118010832e-34
780,1.6531783765373622e-150,3.464241948398784e-35,1.5071432652671678e-111,0.9577883934974174,0.007499999000000089,9.065820574327225e-35
781,1.0580341609839118e-150,3.5069808367716024e-35,1.2958657607511422e-112,0.9547194578996314,0.007499999000000082,4.6788346800301235e-35
782,6.771418630297034e-151,2.9221498739332374e-35,2.0480047238404556e-111,0.9516610064499169,0.007499999000000065,2.3978345787064572e-35
783,4.3337079233901027e-151,2.2704734838562253e-35,3.6712968890455994e-111,0.9486129987582798,0.007499999000000047,1.7715422489258453e-35
784,2.7735730709696656e-151,2.955350094063342e-35,3.5420528694719865e-111,0.9455753946216906,0.007499999000000026,2.3291300091728097e-35
785,1.7750867654205856e-151,4.2754340188922145e-35,2.193736538688802e-111,0.9425481540230172,0.007499999000000011,3.6249276155527003e-35
786,1.1360555298691746e-151,4.116550689425269e-35,8.032605761752243e-112,0.9395312371299657,0.007499999000000001,5.271226416802739e-35
787,7.270755391162718e-152,2.082244943558993e-35,8.754838415967427e-113,0.9365246042940277,0.007499999000000002,6.958285554967805e-35
788,4.6532834503441386e-152,2.2514107322560873e-36,3.8240679108728475e-113,0.9335282160494356,0.007499999000000014,8.462215941781572e-35
789,2.978101408220249e-152,3.630759721331202e-36,2.603827754701388e-112,0.9305420331121241,0.007499999000000026,9.64260387964914e-35
790,1.9059849012609593e-152,1.8534574396036627e-35,4.0300108263928317e-112,0.9275660163786997,0.007499999000000042,1.0432472158974769e-34
791,1.219830336807014e-152,2.6883942031432217e-35,3.5704498722794033e-112,0.9246001269254159,0.007499999000000052,1.082346301377878e-34
792,7.806914155564889e-153,2.050686422313729e-35,2.0355999414874317e-112,0.9216443260071568,0.007499999000000064,1.0849019290189206e-34
793,4.996425059561528e-153,9.233756191094923e-36,6.531323245224056e-113,0.9186985750564268,0.00749999900000007,1.056792972048626e-34
794,3.1977120381193783e-153,4.603215086839285e-36,4.046385705101662e-114,0.915762835682347,0.007499999000000066,1.0050002402282836e-34
795,2.0465357043964024e-153,6.602442077589349e-36,7.624333799152534e-114,0.9128370696696587,0.007499999000000054,9.364950184997181e-35
796,1.3097828508136975e-153,8.469971912724225e-36,3.187030614622262e-113,0.9099212389777338,0.007499999000000043,8.5749126890783e-35
797,8.382610245207664e-154,7.751382231424492e-36,4.3466307125206267e-113,0.9070153057395907,0.0074999990000000315,7.730479395528914e-35
798,5.3648705569329046e-154,7.339436529110942e-36,3.548027706942837e-113,0.9041192322609192,0.007499999000000028,6.869665858495288e-35
799,3.433517156437059e-154,8.433240879106092e-36,1.8550613986295977e-113,0.9012329810191089,0.0074999990000000245,6.019051028850972e-35
800,2.1974509801197177e-154,8.139833878859006e-36,5.0985691767965236e-114,0.8983565146622872,0.007499999000000026,5.196202610989221e-35
801,1.4063686272766191e-154,4.684058829030194e-36,1.0962140604750148e-115,0.895489796008361,0.00749999900000003,4.412574015473531e-35
802,9.000759214570362e-155,1.0283360191306316e-36,1.2600110718153702e-114,0.892632788044067,0.007499999000000033,3.676212778529654e-35
803,5.760485897325031e-155,1.0793167626180996e-36,3.781426200107992e-114,0.8897854539240273,0.0074999990000000375,2.993832997140576e-35
804,3.68671097428802e-155,4.2789200323756855e-36,4.61207264101325e-114,0.886947756969811,0.007499999000000042,2.3720315450228825e-35
805,2.3594950235443323e-155,6.377427044705423e-36,3.4752711761711554e-114,0.8841196606690029,0.0074999990000000445,1.8176344675987906e-35
